STATE,FL_INT,PRES_INT,PRES_EXT,PRES_PAC,Flow,VOLUME,VALVE_INS,REF
4,0,6.81,-0.44,5.1,13.39,4.03,0,5
4,0,6.6,-0.44,4.96,13.16,4.03,0,5
4,0,6.41,-0.44,4.82,13.22,4.03,0,5
4,0,6.24,-0.44,4.72,13.29,4.04,0,5
4,0,6.08,-0.44,4.6,13.35,4.04,0,5
4,0,5.95,-0.44,4.49,13.46,4.04,0,5
4,0,5.83,-0.44,4.4,13.46,4.04,0,5
4,0,5.7,-0.44,4.3,13.46,4.04,0,5
4,0,5.58,-0.44,4.2,12.73,4.04,0,5
4,0,5.45,-0.44,4.09,12.02,4.04,0,5
4,0,5.32,-0.44,3.99,11.65,4.04,0,5
4,0,5.22,-0.44,3.9,11.18,4.04,0,5
4,0,5.12,-0.44,3.81,10.71,4.04,0,5
4,0,5,-0.44,3.74,10.22,4.04,0,5
4,0,4.89,-0.44,3.68,9.94,4.04,0,5
4,0,4.77,-0.44,3.62,10.93,4.04,0,5
4,0,4.97,-0.44,3.79,11.22,4.05,0,5
4,0,5.15,-0.44,3.97,11.6,4.05,0,5
4,0,5.37,-0.44,4.14,12.4,4.05,0,5
4,0,5.54,-0.44,4.28,12.52,4.05,0,5
4,0,5.67,-0.44,4.38,12.54,4.05,0,5
4,0,5.81,-0.44,4.46,12.9,4.05,0,5
4,0,5.91,-0.44,4.51,12.8,4.05,0,5
4,0,5.98,-0.44,4.55,12.93,4.05,0,5
4,0,6.03,-0.44,4.56,12.84,4.05,0,5
4,0,6.09,-0.44,4.58,12.64,4.05,0,5
4,0,6.13,-0.44,4.62,12.4,4.05,0,5
4,0,6.16,-0.44,4.63,12.24,4.05,0,5
4,0,6.19,-0.44,4.65,12.11,4.05,0,5
4,0,6.21,-0.44,4.67,12.03,4.05,0,5
4,0,6.21,-0.44,4.67,12.05,4.06,0,5
4,0,6.22,-0.44,4.66,12.16,4.06,0,5
