STATE,FL_INT,PRES_INT,PRES_EXT,PRES_PAC,Flow,VOLUME,VALVE_INS,REF
1,0,10.16,-0.44,7.76,35.32,10.93,70,15
1,0,11.25,-0.44,8.58,38.23,10.94,75,15
1,0,12.5,-0.44,9.47,40.77,10.94,80,15
1,0,13.62,-0.44,10.31,43.14,10.94,85,15
1,0,14.88,-0.44,11.21,45.88,10.94,90,15
1,0,16.28,-0.44,12.15,48.34,10.95,95,15
1,0,17.4,-0.44,12.91,50.2,10.95,90,15
1,0,18.46,-0.44,13.64,51.54,10.95,85,15
1,0,19.24,-0.44,14.12,51.88,10.96,80,15
1,0,19.67,-0.44,14.49,52.47,10.96,75,15
1,0,20.1,-0.44,14.81,52.45,10.96,70,15
1,0,20.17,-0.44,14.86,51.83,10.97,65,15
1,0,20.26,-0.44,14.88,51.1,10.97,60,15
2,0,20.06,-0.44,14.71,50.04,10.97,55,15
2,0,19.69,-0.44,14.43,47.98,10.97,55,15
2,0,18.83,-0.44,13.82,44.61,10.98,55,15
2,0,16.98,-0.44,12.59,39.26,10.98,55,15
2,0,16,-0.44,11.87,35.5,10.98,55,15
2,0,15.14,-0.44,11.29,32.24,10.98,55,15
4,0,14.1,-0.44,10.4,27.63,10.98,55,15
4,0,12.86,-0.44,9.24,23.47,10.99,0,3
4,0,11.64,-0.44,8.33,21.42,10.99,0,3
4,0,10.64,-0.44,7.64,19.51,10.99,0,3
4,0,9.76,-0.44,7.02,17.89,10.99,0,3
4,0,9.03,-0.44,6.51,16.71,10.99,0,3
4,0,8.4,-0.44,6.08,15.77,10.99,0,3
4,0,7.84,-0.44,5.7,14.76,10.99,0,3
4,0,7.39,-0.44,5.4,14.07,10.99,0,3
4,0,7.01,-0.44,5.13,13.57,10.99,0,3
4,0,6.69,-0.44,4.91,13.04,11,0,3
4,0,6.41,-0.44,4.72,12.85,11,0,3
4,0,6.19,-0.44,4.57,12.49,11,0,3
4,0,5.98,-0.44,4.43,12.14,11,0,3
4,0,5.77,-0.44,4.3,11.74,11,0,3
4,0,5.58,-0.44,4.18,11.48,11,0,3
4,0,5.4,-0.44,4.1,11.09,11,0,3
4,0,5.28,-0.44,4.04,10.9,11,0,3
4,0,5.15,-0.44,3.96,10.55,11,0,3
4,0,5.01,-0.44,3.86,10.5,11,0,3
4,0,4.88,-0.44,3.79,10.13,11,0,3
4,0,4.75,-0.44,3.72,9.83,11,0,3
4,0,4.63,-0.44,3.55,9.44,11,0,3
4,0,4.46,-0.44,3.4,8.96,11,0,3
4,0,4.3,-0.44,3.23,9.07,11,0,3
4,0,4.17,-0.44,3.09,8.42,11,0,3
4,0,4.02,-0.44,2.97,7.85,11.01,0,3
4,0,3.87,-0.44,2.87,7.21,11.01,0,3
4,0,3.75,-0.44,2.79,6.37,11.01,0,3
4,0,3.62,-0.44,2.7,5.87,11.01,0,3
4,0,3.5,-0.44,2.62,3.98,11.01,0,3
4,0,3.35,-0.44,2.5,2.56,11.01,0,3
4,0,3.2,-0.44,2.39,2.53,11.01,0,3
4,0,3.06,-0.44,2.29,2.81,11.01,0,3
4,0,2.94,-0.44,2.21,1.24,11.01,0,3
4,0,2.81,-0.44,2.12,0.11,11.01,0,3
4,0,2.9,-0.44,2.19,-0.63,11.01,0,3
4,0,2.94,-0.44,2.24,0.49,11.01,0,3
4,0,2.98,-0.44,2.26,1.38,11.01,0,3
